x,y,u,v,p
-0.62948215,-1.861662,0.002025594,-0.00033074096,3.2704218e-06
-0.5268753,-1.7601091,0.0017875297,-0.000255817,-3.6049452e-05
-0.42548558,-1.6582602,0.0013767143,-0.00016793252,-5.661232e-05
-0.32611954,-1.6524085,0.0012946498,-0.00014589648,-4.962539e-05
0.68772644,-2.5175178,0.0020550757,-0.00013607244,0.00012467334
0.57878804,-2.4277985,0.0020753043,-0.00015107705,0.00011521311
0.47415197,-2.3347366,0.0020906818,-0.00016557297,0.00010254817
0.37151563,-2.2398033,0.0020969124,-0.00017882111,8.69966e-05
0.79456806,-2.6095397,0.002031652,-0.00012149823,0.00013271572
0.27139288,-2.1416855,0.0020862564,-0.00018980955,6.811526e-05
0.8987375,-2.7035532,0.0020070188,-0.000107526495,0.00013957502
0.17138909,-2.0416923,0.0020425816,-0.00019598192,4.647453e-05
0.071387306,-1.9416956,0.0019444143,-0.00019381034,2.3022947e-05
-0.028613176,-1.8416967,0.0017730156,-0.00018077534,-9.047478e-07
-0.12760945,-1.743816,0.0015279349,-0.00015784732,-2.3360884e-05
-0.22656526,-1.6487877,0.0012284846,-0.00012862284,-4.342892e-05
1.0,-2.8,0.0019820768,-9.428943e-05,0.00014539524
1.1,-2.9,0.0019571928,-8.159104e-05,0.00015030777
1.2,-3.0,0.0019339224,-6.953789e-05,0.00015380603
1.3,-3.1,0.0019124728,-5.81323e-05,0.00015604876
1.4,-3.2,0.0018930058,-4.733385e-05,0.00015718654
1.5,-3.3,0.0018756529,-3.7118476e-05,0.00015734232
1.6,-3.4,0.0018605158,-2.745431e-05,0.0001566314
1.7,-3.5,0.0018476549,-1.831459e-05,0.00015515332
1.8,-3.6,0.0018370358,-9.681799e-06,0.00015299642
1.9,-3.7,0.0018283965,-1.5605068e-06,0.00015023859
2.0,-3.8,0.0018209902,6.006887e-06,0.00014694633
2.1,-3.9,0.0018131648,1.2911969e-05,0.00014317385
2.2,-4.0,0.0018018153,1.8952727e-05,0.00013896653
2.3,-4.1,0.0017818678,2.3847071e-05,0.00013434268
-0.83416104,-1.9740038,0.002096115,-0.00040634687,7.724877e-05
-0.73290235,-1.8691274,0.002058302,-0.00036506655,8.391005e-06
-0.62871933,-1.7676648,0.0018634937,-0.0002916587,-3.8558937e-05
-0.52535653,-1.6660856,0.0014736529,-0.00019592863,-6.422791e-05
-0.32530266,-1.5561839,0.00090381387,-9.8200064e-05,-6.146845e-05
-0.42412657,-1.5634229,0.0009817238,-0.000112587746,-7.087628e-05
0.6810658,-2.424666,0.0020804608,-0.00014114479,0.00010680942
0.79066944,-2.5143397,0.00206148,-0.00012702608,0.000115882256
0.57544935,-2.332338,0.0020935957,-0.00015463399,9.4747185e-05
0.4722872,-2.2377982,0.002096851,-0.00016681035,8.011355e-05
0.3714082,-2.1416602,0.0020815374,-0.00017659986,6.2795334e-05
0.896654,-2.6067512,0.0020384113,-0.00011330376,0.00012385333
0.27139777,-2.0416768,0.0020295195,-0.00018119453,4.2545384e-05
0.9992492,-2.702211,0.002013362,-0.00010006608,0.0001308869
0.1713911,-1.9416882,0.0019202485,-0.00017758913,2.0913012e-05
0.07138778,-1.8416945,0.0017373812,-0.00016411493,-7.298738e-07
-0.028613176,-1.7416967,0.0014773344,-0.00014136126,-2.0954814e-05
-0.12745976,-1.6447076,0.0011675364,-0.00011397052,-3.8444316e-05
-0.22579788,-1.5512803,0.0008453211,-8.772415e-05,-5.347833e-05
1.1,-2.8,0.0019879383,-8.739507e-05,0.00013678876
1.2,-2.9,0.0019629726,-7.5261116e-05,0.0001415737
1.3,-3.0,0.0019395931,-6.37349e-05,0.00014499764
1.4,-3.1,0.001918021,-5.28161e-05,0.0001472123
1.5,-3.2,0.0018984277,-4.247356e-05,0.0001483564
1.6,-3.3,0.0018809485,-3.26845e-05,0.00014854941
1.7,-3.4,0.0018656872,-2.342024e-05,0.00014790132
1.8,-3.5,0.0018527013,-1.4656802e-05,0.00014650777
1.9,-3.6,0.001841945,-6.3797133e-06,0.00014445363
2.0,-3.7,0.0018331313,1.4027223e-06,0.0001418139
2.1,-3.8,0.0018254663,8.642313e-06,0.00013865302
2.2,-3.9,0.0018172251,1.5225586e-05,0.00013502133
2.3,-4.0,0.0018052133,2.09423e-05,0.0001309614
-0.8383542,-1.8794764,0.0020818883,-0.0004021584,1.9283169e-05
-0.7318474,-1.7749416,0.001932986,-0.00033142473,-3.998106e-05
-0.6261085,-1.6728505,0.0015721178,-0.0002289004,-7.311427e-05
-0.5227005,-1.5708675,0.0010722291,-0.0001312268,-8.2144885e-05
-0.4226056,-1.4683111,0.00059769896,-7.198135e-05,-7.775028e-05
-0.32388213,-1.4611331,0.00054485205,-6.6543136e-05,-6.705094e-05
0.78381056,-2.42078,0.0020850613,-0.00013159886,9.865875e-05
0.6769264,-2.3300781,0.0020958378,-0.00014414755,8.752491e-05
0.8924136,-2.5120308,0.002066999,-0.000118387514,0.00010779135
0.572784,-2.2367232,0.002096039,-0.000155425,7.383795e-05
0.47130126,-2.1403744,0.0020755965,-0.00016400272,5.7473382e-05
0.3714235,-2.041635,0.0020158223,-0.00016725528,3.8749626e-05
0.997562,-2.60533,0.0020442153,-0.00010542242,0.00011572736
0.27140644,-1.9416615,0.0018963248,-0.00016255275,1.8817342e-05
1.099874,-2.7012815,0.0020191993,-9.284154e-05,0.00012262825
0.17139491,-1.8416806,0.001703623,-0.0001490108,-8.037088e-07
0.07138875,-1.7416922,0.0014374887,-0.00012753336,-1.8726016e-05
-0.027995048,-1.6426989,0.0011208075,-0.000102349106,-3.4142213e-05
-0.12663633,-1.54702,0.00079768896,-7.948916e-05,-4.700088e-05
-0.22540522,-1.4542232,0.000502628,-6.2665786e-05,-5.8354264e-05
1.2,-2.8,0.0019934657,-8.07469e-05,0.00012854749
1.3,-2.9,0.0019684434,-6.9154776e-05,0.00013320526
1.4,-3.0,0.001944971,-5.8134516e-05,0.0001365521
1.5,-3.1,0.0019232915,-4.7684847e-05,0.00013873333
1.6,-3.2,0.0019035855,-3.778195e-05,0.00013987924
1.7,-3.3,0.0018859927,-2.8404975e-05,0.00014010424
1.8,-3.4,0.0018706187,-1.9527843e-05,0.00013951348
1.9,-3.5,0.0018575179,-1.1129265e-05,0.00013819865
2.0,-3.6,0.0018466326,-3.1976888e-06,0.0001362413
2.1,-3.7,0.0018376493,4.255134e-06,0.00013371337
2.2,-3.8,0.0018297257,1.1174888e-05,0.00013067704
2.3,-3.9,0.0018210628,1.7442431e-05,0.0001271795
-0.8367036,-1.7824373,0.001993985,-0.0003753536,-3.9379425e-05
-0.727541,-1.680841,0.0016784272,-0.00026946553,-8.192335e-05
-0.6214869,-1.5788285,0.0011776363,-0.00015586542,-9.557394e-05
-0.5196852,-1.4757969,0.00066312315,-7.974011e-05,-9.086387e-05
-0.4211607,-1.372674,0.0002884101,-5.238967e-05,-8.093534e-05
-0.32340032,-1.365766,0.00026358681,-5.3018386e-05,-6.993071e-05
0.88723725,-2.41795,0.0020887943,-0.0001223313,9.110202e-05
0.77886784,-2.3275425,0.0020975273,-0.00013409229,8.064122e-05
0.67391586,-2.2344012,0.0020944332,-0.00014446441,6.7713874e-05
0.9944308,-2.5095258,0.0020720463,-0.00011005587,0.000100023215
0.57180434,-2.1389813,0.0020686798,-0.00015194443,5.238669e-05
0.47148344,-2.041545,0.002001747,-0.00015413346,3.5118715e-05
0.3714493,-1.9415933,0.0018728751,-0.00014864704,1.6714244e-05
1.0989133,-2.6028337,0.0020499455,-9.783889e-05,0.000107744134
0.27142176,-1.8416348,0.001671831,-0.00013530526,-1.0867227e-06
1.2,-2.7,0.0020247665,-8.5923486e-05,0.00011471143
0.17140202,-1.7416669,0.0014013525,-0.00011526599,-1.7036691e-05
0.07139067,-1.6416878,0.0010832704,-9.271623e-05,-3.059873e-05
-0.027534848,-1.5440134,0.0007614529,-7.297617e-05,-4.1658182e-05
-0.12612616,-1.4495795,0.00047458857,-5.984881e-05,-5.1291685e-05
-0.22470775,-1.3589045,0.00024460995,-5.391619e-05,-6.0986957e-05
1.3,-2.8,0.0019986788,-7.433804e-05,0.00012065694
1.4,-2.9,0.0019736202,-6.326722e-05,0.00012518551
1.5,-3.0,0.0019500698,-5.273156e-05,0.00012845444
1.6,-3.1,0.0019282966,-4.2734187e-05,0.00013059868
1.7,-3.2,0.0019084902,-3.325549e-05,0.00013174285
1.8,-3.3,0.0018907955,-2.4276884e-05,0.00013199558
1.9,-3.4,0.0018753196,-1.5774614e-05,0.00013145737
2.0,-3.5,0.0018621135,-7.729862e-06,0.00013021605
2.1,-3.6,0.0018511064,-1.3392112e-07,0.00012834996
2.2,-3.7,0.0018419576,6.9980915e-06,0.00012592788
2.3,-3.8,0.0018337744,1.3605854e-05,0.00012300942
-0.8303379,-1.688341,0.001784042,-0.00031783874,-9.047137e-05
-0.7205991,-1.5866545,0.0012947858,-0.00018765009,-0.00011148019
-0.61615205,-1.4834427,0.00074378756,-9.146859e-05,-0.00010712245
-0.51734585,-1.3800858,0.00032156945,-5.179287e-05,-9.484307e-05
-0.42186832,-1.2754986,8.0791826e-05,-5.0163817e-05,-8.2476276e-05
-0.3245797,-1.2712667,7.744371e-05,-5.3113134e-05,-7.146199e-05
0.8812743,-2.3241765,0.0020986015,-0.00012438565,7.385077e-05
0.99044704,-2.4143057,0.002091995,-0.0001134257,8.370841e-05
0.7756581,-2.2317686,0.0020920432,-0.00013386366,6.180859e-05
0.672166,-2.137874,0.00206112,-0.0001404818,4.762788e-05
1.0966215,-2.50676,0.0020766284,-0.000102000886,9.251114e-05
0.5716001,-2.0413797,0.0019874221,-0.00014176793,3.1623607e-05
0.47154337,-1.9414546,0.0018500478,-0.00013580351,1.4603317e-05
0.37149212,-1.8415252,0.0016419967,-0.00012284987,-1.5566769e-06
1.1998366,-2.601384,0.0020549279,-9.0504785e-05,0.00010029405
0.2714486,-1.7415887,0.0013686719,-0.00010437378,-1.5789492e-05
1.3,-2.7,0.0020295836,-7.919588e-05,0.00010733619
0.17141531,-1.6416415,0.001053687,-8.456222e-05,-2.7698492e-05
0.07139452,-1.5416788,0.0007328883,-6.757008e-05,-3.7306916e-05
-0.026761968,-1.4456534,0.00045347455,-5.7441935e-05,-4.5650744e-05
-0.12565908,-1.3517672,0.00022941308,-5.4391054e-05,-5.3861986e-05
-0.2244101,-1.2636751,7.24833e-05,-5.6544577e-05,-6.247079e-05
1.4,-2.8,0.002003589,-6.8159876e-05,0.000113100294
1.5,-2.9,0.0019785156,-5.7591053e-05,0.000117499854
1.6,-3.0,0.0019549024,-4.7520884e-05,0.00012069071
1.7,-3.1,0.0019330478,-3.7959668e-05,0.00012279623
1.8,-3.2,0.0019131525,-2.8890518e-05,0.0001239359
1.9,-3.3,0.0018953667,-2.0297133e-05,0.00012421286
2.0,-3.4,0.001879799,-1.2157989e-05,0.00012372303
2.1,-3.5,0.0018664959,-4.456421e-06,0.00012255048
2.2,-3.6,0.0018553738,2.813412e-06,0.000120770455
-0.7120792,-1.4915402,0.0008430801,-0.000109681954,-0.00012675556
-0.6127987,-1.3869145,0.0003631732,-5.1695377e-05,-0.000112430986
-0.51437634,-1.2837689,9.3187824e-05,-4.693861e-05,-9.628103e-05
-0.42052674,-1.1682785,-3.3052278e-05,-5.3106283e-05,-8.201763e-05
-0.3287275,-1.1857518,-1.9724446e-05,-5.7620673e-05,-7.204219e-05
0.9842025,-2.3206215,0.002098987,-0.00011500148,6.726799e-05
0.8770245,-2.2293415,0.0020889577,-0.00012374009,5.610078e-05
1.0925996,-2.4112215,0.002094515,-0.00010491741,7.6764154e-05
0.77336085,-2.1357849,0.0020523022,-0.00012938333,4.28297e-05
0.67181796,-2.0397992,0.001971315,-0.0001299365,2.7968468e-05
1.1975837,-2.5048895,0.0020804408,-9.428747e-05,8.557787e-05
0.5717167,-1.9412148,0.0018279471,-0.00012391468,1.2499496e-05
0.47163746,-1.8413159,0.001614045,-0.000111498994,-2.210892e-06
0.3715625,-1.7414157,0.0013390693,-9.468155e-05,-1.493887e-05
1.2998862,-2.6011956,0.0020591044,-8.345122e-05,9.344727e-05
0.27149516,-1.6415107,0.0010278604,-7.73969e-05,-2.5396523e-05
1.4,-2.7,0.002034079,-7.271549e-05,0.000100282734
0.17143995,-1.5415952,0.00071567565,-6.323427e-05,-3.368516e-05
0.07225787,-1.4425033,0.0004382103,-5.5363722e-05,-4.1037358e-05
-0.026379365,-1.3468329,0.0002214125,-5.465547e-05,-4.809476e-05
-0.12517281,-1.2543561,6.68547e-05,-5.8722013e-05,-5.5305754e-05
-0.22538854,-1.1684114,-2.7057107e-05,-6.336332e-05,-6.310671e-05
1.5,-2.8,0.0020082123,-6.2204505e-05,0.00010586107
1.6,-2.9,0.0019831422,-5.2119158e-05,0.000110135785
1.7,-3.0,0.0019594803,-4.2497453e-05,0.00011324866
1.8,-3.1,0.0019375556,-3.335679e-05,0.000115314826
1.9,-3.2,0.0019175821,-2.468333e-05,0.000116447816
2.0,-3.3,0.0018997153,-1.6462622e-05,0.00011674617
2.1,-3.4,0.0018840649,-8.675365e-06,0.00011630099
2.2,-3.5,0.0018706731,-1.3067653e-06,0.000115192845
-0.70209587,-1.3954153,0.0004228744,-5.6195062e-05,-0.00013280075
-0.60547024,-1.2909673,0.00010626702,-4.0225532e-05,-0.00011378609
-0.5090479,-1.1798749,-2.612785e-05,-4.8412738e-05,-9.4865645e-05
-0.4117291,-1.0336554,-5.9549544e-05,-4.3913158e-05,-7.765433e-05
-0.32574093,-1.08653,-6.816703e-05,-6.0102826e-05,-7.116922e-05
1.0879275,-2.3170135,0.0020987568,-0.00010596828,6.0936978e-05
0.9795342,-2.2263002,0.0020850063,-0.000113944705,5.0464252e-05
0.8747759,-2.1328683,0.002042286,-0.000118746066,3.8020138e-05
1.1944784,-2.4091535,0.0020964278,-9.675073e-05,7.0363974e-05
0.77252114,-2.037987,0.0019547946,-0.00011873759,2.4372925e-05
0.67199606,-1.9408493,0.0018066722,-0.00011288291,1.0386264e-05
1.2989323,-2.5026994,0.002083871,-8.6848246e-05,7.893387e-05
0.5718901,-1.8409749,0.0015878605,-0.00010111781,-3.0456479e-06
0.47178277,-1.7411065,0.0013121848,-8.599585e-05,-1.4469739e-05
0.3716764,-1.6412426,0.0010052051,-7.1020295e-05,-2.360502e-05
1.4,-2.6,0.0020632178,-7.6692646e-05,8.676495e-05
0.27157503,-1.5413798,0.0007012941,-5.9427144e-05,-3.0816493e-05
1.5,-2.7,0.0020382772,-6.647369e-05,9.3521965e-05
0.17148536,-1.4415116,0.0004313641,-5.3593227e-05,-3.720071e-05
0.073034704,-1.3434452,0.00021826252,-5.4851884e-05,-4.3300442e-05
-0.025350017,-1.248324,6.6908106e-05,-6.0153598e-05,-4.936625e-05
-0.12369529,-1.1584911,-2.731274e-05,-6.5941385e-05,-5.5649525e-05
-0.22096556,-1.0763623,-7.1530994e-05,-6.722642e-05,-6.254854e-05
1.6,-2.8,0.0020125601,-5.6465877e-05,9.892832e-05
1.7,-2.9,0.0019875113,-4.6845325e-05,0.00010308191
1.8,-3.0,0.001963814,-3.765619e-05,0.00010611723
1.9,-3.1,0.0019418303,-2.8921117e-05,0.00010814405
2.0,-3.2,0.0019217883,-2.0630274e-05,0.00010926883
2.1,-3.3,0.0019038497,-1.2770266e-05,0.00010958611
2.2,-3.4,0.0018881253,-5.324173e-06,0.0001091822
-0.69466233,-1.2941562,0.000120186836,-3.462476e-05,-0.00013510315
-0.59319293,-1.2032852,-1.4381791e-05,-4.122899e-05,-0.00011060664
-0.50112593,-1.0648013,-5.4534892e-05,-3.73132e-05,-8.9577756e-05
-0.3438679,-0.9271744,-5.320596e-05,-3.7852322e-05,-6.769576e-05
-0.3044551,-0.9991347,-7.513587e-05,-5.7443776e-05,-6.740783e-05
1.0820401,-2.2229924,0.0020803048,-0.00010459004,4.5079603e-05
1.1904669,-2.3138478,0.002097949,-9.743836e-05,5.507208e-05
0.9763055,-2.1304333,0.0020320748,-0.0001086764,3.34949e-05
0.8732719,-2.0363188,0.0019385914,-0.00010825405,2.0932199e-05
1.2965757,-2.4064186,0.0020980106,-8.889409e-05,6.4233405e-05
0.77240026,-1.9403456,0.0017861949,-0.00010261691,8.2122115e-06
0.67227536,-1.8404838,0.0015633526,-9.160651e-05,-4.0342366e-06
1.3997724,-2.5011747,0.0020867474,-7.972321e-05,7.272182e-05
0.5721428,-1.740634,0.0012876947,-7.81429e-05,-1.4328221e-05
0.47200304,-1.6407975,0.0009852462,-6.5298394e-05,-2.2335224e-05
0.3718576,-1.5409746,0.0006891986,-5.6041532e-05,-2.8630438e-05
1.5,-2.6,0.00206668,-7.014494e-05,8.052688e-05
0.27171013,-1.4411645,0.00042811237,-5.212696e-05,-3.4135348e-05
1.6,-2.7,0.0020421848,-6.046187e-05,8.705308e-05
0.17255731,-1.3416444,0.0002195698,-5.489287e-05,-3.9348546e-05
0.074273795,-1.2444401,7.053572e-05,-6.1310784e-05,-4.443792e-05
-0.023785772,-1.1498739,-2.4911238e-05,-6.814531e-05,-4.9814313e-05
-0.12007257,-1.0611126,-7.342459e-05,-7.120328e-05,-5.526342e-05
-0.21044335,-0.9825487,-8.234552e-05,-6.573894e-05,-6.0184684e-05
1.7,-2.8,0.0020166442,-5.0938383e-05,9.229099e-05
1.8,-2.9,0.0019916336,-4.1763316e-05,9.632711e-05
1.9,-3.0,0.0019679135,-3.2991873e-05,9.928636e-05
2.0,-3.1,0.0019458807,-2.4648374e-05,0.000101274294
2.1,-3.2,0.0019257799,-1.6727705e-05,0.00010238978
2.2,-3.3,0.0019077781,-9.2170885e-06,0.00010272382
-0.6782657,-1.177257,-1.9980907e-05,-2.8070443e-05,-0.00012840595
-0.5863818,-1.096561,-4.844704e-05,-2.9949591e-05,-0.00010473082
-0.43552926,-0.89060855,0.0,0.0,-7.5791344e-05
-0.5148653,-0.9517187,0.0,0.0,-8.7141496e-05
-0.35880533,-0.8262494,0.0,0.0,-6.6427405e-05
-0.26027966,-0.9091174,-6.8183115e-05,-5.2044747e-05,-6.116922e-05
-0.2802048,-0.84701616,-4.3275923e-05,-3.2920536e-05,-5.9593855e-05
1.1839948,-2.2200582,0.0020750968,-9.5703756e-05,4.005676e-05
1.0781735,-2.1275783,0.002021098,-9.9049474e-05,2.9099196e-05
1.2927165,-2.3105688,0.0020965827,-8.925649e-05,4.951844e-05
0.97412914,-2.0343804,0.001922219,-9.838403e-05,1.7570355e-05
0.8729378,-1.9382799,0.0017634939,-9.2814254e-05,5.804623e-06
1.3975617,-2.404339,0.0020991939,-8.143604e-05,5.8583693e-05
0.7728045,-1.8398421,0.0015404625,-8.2886545e-05,-5.1715597e-06
0.6726606,-1.7399926,0.0012653617,-7.098776e-05,-1.4447314e-05
1.5,-2.5,0.0020892075,-7.290237e-05,6.6851535e-05
0.5725028,-1.6401615,0.00096760783,-6.0146318e-05,-2.1532034e-05
0.47232968,-1.5403522,0.00067897415,-5.3003314e-05,-2.7027656e-05
0.37214017,-1.4405693,0.00042597638,-5.100767e-05,-3.174474e-05
1.6,-2.6,0.0020698532,-6.384944e-05,7.4560274e-05
0.2719349,-1.3408172,0.00022362072,-5.4953696e-05,-3.6162703e-05
1.7,-2.7,0.00204582,-5.4671928e-05,8.0867e-05
0.17301233,-1.2413003,7.5753305e-05,-6.229618e-05,-4.04401e-05
0.075222224,-1.1443877,-1.9787176e-05,-7.000951e-05,-4.508072e-05
-0.021814153,-1.0504646,-7.155002e-05,-7.4822434e-05,-4.9709102e-05
-0.11674429,-0.960645,-8.6305685e-05,-7.154965e-05,-5.3981672e-05
-0.19035695,-0.87916243,-7.099924e-05,-5.740219e-05,-5.5847457e-05
1.8,-2.8,0.0020204766,-4.5614266e-05,8.5936575e-05
1.9,-2.9,0.001995519,-3.686703e-05,8.986135e-05
2.0,-3.0,0.0019717878,-2.849941e-05,9.2746974e-05
2.1,-3.1,0.0019497157,-2.053443e-05,9.4696676e-05
2.2,-3.2,0.0019295645,-1.2972182e-05,9.580206e-05
-0.5968836,-1.0091788,0.0,0.0,-0.00010456333
-0.28459293,-0.7590097,0.0,0.0,-5.7529596e-05
-0.19325456,-0.7789395,-4.1705043e-05,-3.5723173e-05,-5.2282416e-05
1.2868557,-2.21616,0.002068776,-8.707243e-05,3.504024e-05
1.1794572,-2.1253004,0.0020104076,-9.001443e-05,2.5024374e-05
1.0752966,-2.0319011,0.0019052505,-8.902659e-05,1.4212119e-05
1.3947396,-2.3076088,0.0020948248,-8.1397986e-05,4.4324584e-05
0.973509,-1.9374987,0.0017446745,-8.3937055e-05,3.5887751e-06
0.87347186,-1.8390683,0.001519195,-7.488224e-05,-6.462873e-06
1.4989698,-2.4018545,0.0021000037,-7.424987e-05,5.3018095e-05
0.7733336,-1.7392005,0.0012450623,-6.44382e-05,-1.4783936e-05
0.6731783,-1.6393512,0.00095204817,-5.54687e-05,-2.1114436e-05
1.6,-2.5,0.0020911794,-6.6334855e-05,6.144542e-05
0.5730025,-1.5395255,0.0006704112,-5.022003e-05,-2.5889167e-05
0.4728017,-1.4397299,0.00042483438,-5.0053015e-05,-2.989988e-05
0.3725702,-1.3399742,0.00022856069,-5.503857e-05,-3.3561293e-05
1.7,-2.6,0.0020727578,-5.7799734e-05,6.884039e-05
0.27230123,-1.2402723,8.401552e-05,-6.3023144e-05,-3.7154234e-05
1.8,-2.7,0.002049198,-4.9092276e-05,7.494491e-05
0.174738,-1.1413018,-1.2346314e-05,-7.15914e-05,-4.1186144e-05
0.07686131,-1.0441277,-6.742765e-05,-7.793417e-05,-4.525895e-05
-0.018827202,-0.94961,-8.76475e-05,-7.73471e-05,-4.9008293e-05
-0.10625964,-0.8545751,-7.6677534e-05,-6.4987216e-05,-5.116732e-05
1.9,-2.8,0.0020240666,-4.048522e-05,7.985698e-05
2.0,-2.9,0.0019991768,-3.2151118e-05,8.36762e-05
2.1,-3.0,0.0019754453,-2.4174025e-05,8.6490836e-05
2.2,-3.1,0.0019533432,-1.6575412e-05,8.840291e-05
-0.6816529,-1.0624968,0.0,0.0,-0.0001258367
-0.21287833,-0.68911207,0.0,0.0,-5.112823e-05
-0.10878863,-0.73084366,-4.6494486e-05,-4.2751235e-05,-4.7974296e-05
1.2822315,-2.121291,0.0019977281,-8.118188e-05,2.0785294e-05
1.3900459,-2.212221,0.0020618443,-7.8776706e-05,3.024524e-05
1.1767204,-2.0291064,0.0018881265,-8.018996e-05,1.0921407e-05
1.0743494,-1.9347491,0.0017226221,-7.534385e-05,1.100297e-06
1.4964261,-2.305246,0.002092716,-7.388602e-05,3.9377173e-05
0.9742558,-1.8381958,0.0014994944,-6.748418e-05,-7.892658e-06
0.8741392,-1.7382946,0.0012267787,-5.84397e-05,-1.5355723e-05
1.599492,-2.400971,0.002100426,-6.738862e-05,4.800623e-05
0.77400655,-1.6384082,0.00093843846,-5.1195853e-05,-2.1029853e-05
0.6738538,-1.538541,0.00066345,-4.76371e-05,-2.5181855e-05
1.7,-2.5,0.0020928984,-6.0004644e-05,5.6244677e-05
0.57367533,-1.4386988,0.0004246861,-4.905668e-05,-2.8569373e-05
0.47346315,-1.3388907,0.0002339661,-5.4977925e-05,-3.1550077e-05
0.37320536,-1.2391311,9.2843155e-05,-6.363633e-05,-3.455176e-05
1.8,-2.6,0.0020753932,-5.197164e-05,6.335205e-05
0.2740382,-1.1393182,-3.5458202e-06,-7.290198e-05,-3.801758e-05
1.9,-2.7,0.0020523253,-4.37162e-05,6.928161e-05
0.17634046,-1.0407672,-6.118094e-05,-8.058796e-05,-4.1545904e-05
0.07886336,-0.9434711,-8.6687236e-05,-8.247957e-05,-4.4974066e-05
-0.01829446,-0.84598875,-8.328926e-05,-7.376232e-05,-4.760554e-05
2.0,-2.8,0.0020274224,-3.554506e-05,7.404696e-05
2.1,-2.9,0.0020026148,-2.761069e-05,7.7763965e-05
2.2,-3.0,0.001978894,-2.0011286e-05,8.051015e-05
-0.14356844,-0.61682934,0.0,0.0,-4.6816418e-05
-0.010030291,-0.74879,-6.868966e-05,-6.505835e-05,-4.5518722e-05
1.384113,-2.1183562,0.0019860987,-7.29829e-05,1.6910259e-05
1.2786921,-2.026231,0.0018712685,-7.184166e-05,7.6888755e-06
1.4920958,-2.2098908,0.0020554434,-7.102335e-05,2.5938967e-05
1.1752274,-1.9325941,0.0017030451,-6.746082e-05,-1.2931416e-06
1.0749007,-1.8359914,0.0014779639,-6.045395e-05,-9.531892e-06
1.5977707,-2.3033051,0.002090316,-6.6700166e-05,3.4724515e-05
0.97503966,-1.7373232,0.0012104462,-5.293101e-05,-1.6180706e-05
0.87494475,-1.6373887,0.00092671695,-4.7247137e-05,-2.1232758e-05
1.7,-2.4,0.0021005473,-6.077444e-05,4.319056e-05
0.7748347,-1.5374652,0.0006580318,-4.528457e-05,-2.4895322e-05
0.67470497,-1.4375564,0.00042553572,-4.796164e-05,-2.7715276e-05
1.8,-2.5,0.0020943622,-5.3896303e-05,5.122879e-05
0.5745489,-1.3376675,0.00023989115,-5.4748718e-05,-3.0137147e-05
0.47435597,-1.237807,0.00010189683,-6.402201e-05,-3.2623222e-05
0.37410933,-1.1379899,6.2732515e-06,-7.397521e-05,-3.5486268e-05
1.9,-2.6,0.002077763,-4.6355723e-05,5.811991e-05
0.2754618,-1.0383717,-5.354246e-05,-8.277056e-05,-3.849729e-05
2.0,-2.7,0.002055211,-3.85405e-05,6.387554e-05
0.17846543,-0.9402627,-8.336655e-05,-8.6919754e-05,-4.1490264e-05
0.08203247,-0.8436407,-8.792342e-05,-8.2641614e-05,-4.4073004e-05
2.1,-2.8,0.002030553,-3.0788477e-05,6.8499474e-05
2.2,-2.9,0.002005841,-2.3240935e-05,7.211728e-05
-0.03377316,-0.61399883,-3.3189444e-05,-3.4537057e-05,-4.2915322e-05
-0.076593384,-0.542378,0.0,0.0,-4.249176e-05
0.013005727,-0.66194606,-5.4597596e-05,-5.5982062e-05,-4.2957232e-05
